[Deoxys WARNING] 2024-08-09 21:02:50,450 - Robot state not received
[Deoxys INFO] 2024-09-23 00:50:14,807 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:14,808 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:14,860 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:14,860 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:14,912 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:14,912 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:14,964 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:14,965 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,016 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,017 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,068 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,068 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,119 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,120 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,171 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,172 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,223 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,224 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,275 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,276 - Desired Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,335 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,336 - Desired Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,388 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,388 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,440 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,441 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,492 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,492 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,543 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,544 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,596 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,596 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,648 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,648 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,700 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,700 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,752 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,753 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,804 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,805 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,856 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,857 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,908 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,909 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,961 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:15,961 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,013 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,014 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,065 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,066 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,117 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,118 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,169 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,170 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,222 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,222 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,274 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,274 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,326 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,327 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,378 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,379 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,430 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,431 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,482 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,483 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,535 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,535 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,587 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,587 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,639 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,640 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,691 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,692 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,743 - Current Robot joint: [ 0.005  0.893 -0.037 -2.067 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,744 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,795 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,796 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,848 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,848 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,900 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,900 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,952 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:16,952 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,004 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,005 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,056 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,057 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,108 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,109 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,161 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,162 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,213 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,214 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,265 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,266 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,318 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,318 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,370 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,371 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,422 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,423 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,474 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,475 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,526 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,527 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,579 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,579 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,631 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,631 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,683 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,684 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,735 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,736 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,787 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,788 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,839 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,840 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,892 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,892 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,944 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,945 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,996 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:17,997 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,048 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,049 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,101 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,102 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,152 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,153 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,204 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,204 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,256 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,256 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,308 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,309 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,360 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,361 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,412 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,413 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,464 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,465 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,517 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,517 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,569 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,570 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,621 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,622 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,673 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,674 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,726 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,726 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,778 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,778 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,830 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,831 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,882 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,883 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,934 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,935 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,986 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:18,987 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,038 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,039 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,091 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,091 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,143 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,144 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,195 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,196 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,247 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,248 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,299 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,300 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,352 - Current Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,352 - Desired Robot joint: [ 0.005  0.892 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,404 - Current Robot joint: [ 0.006  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,405 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,456 - Current Robot joint: [ 0.006  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,457 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,508 - Current Robot joint: [ 0.006  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,509 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,560 - Current Robot joint: [ 0.006  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,561 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,613 - Current Robot joint: [ 0.006  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,613 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,665 - Current Robot joint: [ 0.006  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,666 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,717 - Current Robot joint: [ 0.006  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,718 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,770 - Current Robot joint: [ 0.006  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,770 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,822 - Current Robot joint: [ 0.006  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,822 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,874 - Current Robot joint: [ 0.006  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,875 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,926 - Current Robot joint: [ 0.006  0.892 -0.037 -2.068 -0.013  4.516  0.781]
[Deoxys INFO] 2024-09-23 00:50:19,927 - Desired Robot joint: [ 0.005  0.891 -0.037 -2.068 -0.013  4.517  0.781]
